week_num,day_num,row_num,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags,tweet_cursor_id,sentiment,topic
1,2,4009,2565762608.0,ReelSkipper,We make amazing ladies adventure wear made for in & out of the  💦 Women owned + made in the USA 🇺🇸 Shop the new Skipper 2020 collection here 👇🏼 #skipper,"Delray Beach, FL",268,576,3954,13/6/2014 19:01,25/5/2020 5:28,0,Just high fived my way to a 20000 on @mailchimp's Fast Fives game! https://t.co/Fmme3coUmn #WorkFromHome,"[{'text': 'WorkFromHome', 'indices': [91, 104]}]",1.26479e+18,"['just', 'high', 'fived', 'my', 'way', 'to', 'a', 'on', 's', 'fast', 'fives', 'game']","['high', 'fived', 'way', 'fast', 'five', 'game']"
1,6,17385,52196137.0,minisciencegirl,"Assistant Professor @ SFU MBB | Systems Biology of Host-Pathogen. 80% Microbiologist, 10% foodie/baker, 5% ceramic artist & 5% knitter. Loves data, food & art.",,2128,1764,12763,29/6/2009 21:30,29/5/2020 20:16,0,@LAHug_ Remarkably similar to my #WFH routine,"[{'text': 'WFH', 'indices': [33, 37]}]",1.26646e+18,"['remarkably', 'similar', 'to', 'my', 'routine']","['remarkably', 'similar', 'routine']"
2,5,37084,326882939.0,Cast_UK,"UK wide professional level recruitment consultancy specialising in Procurement, Buying, Supply Chain Logistics and HR, contract and permanent opportunities.","Manchester, Birmingham, London",3208,2228,18377,30/6/2011 16:59,4/6/2020 6:08,0,"Meet Warren Sharif, our Logistics &amp; Transport Consultant covering the South Midlands. 
Now some of us are back off furlough we are working harder than ever connecting Clients &amp; Candidates to help businesses continue to move forward!

#WFH #WarrenSharif #MeetTheWFHTeam #HereToHelp https://t.co/EhK5mOx1KF","[{'text': 'WFH', 'indices': [242, 246]}, {'text': 'WarrenSharif', 'indices': [247, 260]}, {'text': 'MeetTheWFHTeam', 'indices': [261, 276]}, {'text': 'HereToHelp', 'indices': [277, 288]}]",1.26842e+18,"['meet', 'warren', 'sharif', 'our', 'logistics', 'amp', 'transport', 'consultant', 'covering', 'the', 'south', 'midlands', 'now', 'some', 'of', 'us', 'are', 'back', 'off', 'furlough', 'we', 'are', 'working', 'harder', 'than', 'ever', 'connecting', 'clients', 'amp', 'candidates', 'to', 'help', 'businesses', 'continue', 'to', 'move', 'forward']","['meet', 'warren', 'sharif', 'logistics', 'amp', 'transport', 'consultant', 'covering', 'south', 'midland', 'u', 'back', 'furlough', 'working', 'harder', 'ever', 'connecting', 'client', 'amp', 'candidate', 'help', 'business', 'continue', 'move', 'forward']"
1,6,18756,1.09336e+18,ShwetaNamjoshi,"@stanfordchild Medical Director of Intestinal Rehabilitation, Nutrition Support, & Home Pharmacy. #tpn #shortbowel #dysmotility #pediCODEs |tweets my own|","Stanford, CA",567,139,206,7/2/2019 3:59,29/5/2020 14:34,0,"I just found these @Stanford_BeWell resources on coping &amp; found them so helpful. #thankyou @stanford for acknowledging grief, stress, &amp; crisis. It's therapeutic &amp; appreciated. https://t.co/g5ftENHZin

#mindfullness #resilience #grief #coping #wfh #parentinplace #shelterinpeace","[{'text': 'thankyou', 'indices': [85, 94]}, {'text': 'mindfullness', 'indices': [213, 226]}, {'text': 'resilience', 'indices': [227, 238]}, {'text': 'grief', 'indices': [239, 245]}, {'text': 'coping', 'indices': [246, 253]}, {'text': 'wfh', 'indices': [254, 258]}, {'text': 'parentinplace', 'indices': [259, 273]}, {'text': 'shelterinpeace', 'indices': [274, 289]}]",1.26638e+18,"['i', 'just', 'found', 'these', 'resources', 'on', 'coping', 'amp', 'found', 'them', 'so', 'helpful', 'for', 'acknowledging', 'grief', 'stress', 'amp', 'crisis', 'it', 's', 'therapeutic', 'amp', 'appreciated']","['found', 'resource', 'coping', 'amp', 'found', 'helpful', 'acknowledging', 'grief', 'stress', 'amp', 'crisis', 'therapeutic', 'amp', 'appreciated']"
1,5,15126,7.63247e+17,PeopleHum,"We love people in our organization and show you how to love yours. #humanexperience is at our core. Ask @bliblidotcom, @mediaAgility & more!
https://t.co/Ca5YVRBbgG",Singapore,2253,2267,4695,10/8/2016 5:33,28/5/2020 13:31,1,"What do we go after? Man, woman, or talent?
See what @adriangostick  has to say. Tune in to the live discussion now- https://t.co/qx7reOnrMX
#webinar #mondaythoughts #MondayMorning #Leadership #HR #pandemic #future #FutureOfWork #COVID19 #workingfromhome #ThursdayThoughts #WFH","[{'text': 'webinar', 'indices': [141, 149]}, {'text': 'mondaythoughts', 'indices': [150, 165]}, {'text': 'MondayMorning', 'indices': [166, 180]}, {'text': 'Leadership', 'indices': [181, 192]}, {'text': 'HR', 'indices': [193, 196]}, {'text': 'pandemic', 'indices': [197, 206]}, {'text': 'future', 'indices': [207, 214]}, {'text': 'FutureOfWork', 'indices': [215, 228]}, {'text': 'COVID19', 'indices': [229, 237]}, {'text': 'workingfromhome', 'indices': [238, 254]}, {'text': 'ThursdayThoughts', 'indices': [255, 272]}, {'text': 'WFH', 'indices': [273, 277]}]",1.266e+18,"['what', 'do', 'we', 'go', 'after', 'man', 'woman', 'or', 'talent', 'see', 'what', 'has', 'to', 'say', 'tune', 'in', 'to', 'the', 'live', 'discussion', 'now']","['go', 'man', 'woman', 'talent', 'see', 'say', 'tune', 'live', 'discussion']"
3,6,58648,8.36546e+17,NetSupport_Corp,We are the driving force providing the award-winning IT solutions that help organisations save time and money! See @NetSupportGroup for education tweets.,"Peterborough, England",326,226,1453,28/2/2017 11:56,12/6/2020 11:16,0,If your staff have been forced to #workfromhome you can support them with the help of #NetSupportManager. Learn more at https://t.co/RAR5sfE3Gu https://t.co/yY96qnyYJ3,"[{'text': 'workfromhome', 'indices': [34, 47]}, {'text': 'NetSupportManager', 'indices': [86, 104]}]",1.2714e+18,"['if', 'your', 'staff', 'have', 'been', 'forced', 'to', 'you', 'can', 'support', 'them', 'with', 'the', 'help', 'of', 'learn', 'more', 'at']","['staff', 'forced', 'support', 'help', 'learn']"
4,4,70932,1.25979e+18,Levensloop1,Levensloop is a People Development & Performance Enhancement Consultancy for businesses in a VUCA world.,Mumbai,56,237,33,11/5/2020 10:19,17/6/2020 7:02,0,"#remotework is here to stay: Are you Ready?

#StayTuned !!

#remoteworkplace #remoteworking #workingremotely #remoteworkforce #remoteteams #remoteemployees #workingfromhome #workfromhome  #wfh #heretostay #levenslooplearning https://t.co/bLzekFqyrE","[{'text': 'remotework', 'indices': [0, 11]}, {'text': 'StayTuned', 'indices': [45, 55]}, {'text': 'remoteworkplace', 'indices': [60, 76]}, {'text': 'remoteworking', 'indices': [77, 91]}, {'text': 'workingremotely', 'indices': [92, 108]}, {'text': 'remoteworkforce', 'indices': [109, 125]}, {'text': 'remoteteams', 'indices': [126, 138]}, {'text': 'remoteemployees', 'indices': [139, 155]}, {'text': 'workingfromhome', 'indices': [156, 172]}, {'text': 'workfromhome', 'indices': [173, 186]}, {'text': 'wfh', 'indices': [188, 192]}, {'text': 'heretostay', 'indices': [193, 204]}, {'text': 'levenslooplearning', 'indices': [205, 224]}]",1.27315e+18,"['is', 'here', 'to', 'stay', 'are', 'you', 'ready']","['stay', 'ready']"
3,5,55161,3836516195.0,NeuedaLabs,"Software development company located in Athlone, Ireland 📲 Instagram & LinkedIn @ Neueda Technologies Athlone 📧recruitmentathlone@neueda.com",Ireland,324,148,90,1/10/2015 20:17,11/6/2020 13:58,0,"Check out our second blog post which has gone live on our website. This is in relation to how businesses are adjusting to working remotely😀

#blog #contentmarketing #contentcreation #WorkFromHome #remotework #businessesadjusting 

https://t.co/5fjLMeBOvt","[{'text': 'blog', 'indices': [141, 146]}, {'text': 'contentmarketing', 'indices': [147, 164]}, {'text': 'contentcreation', 'indices': [165, 181]}, {'text': 'WorkFromHome', 'indices': [182, 195]}, {'text': 'remotework', 'indices': [196, 207]}, {'text': 'businessesadjusting', 'indices': [208, 228]}]",1.27108e+18,"['check', 'out', 'our', 'second', 'blog', 'post', 'which', 'has', 'gone', 'live', 'on', 'our', 'website', 'this', 'is', 'in', 'relation', 'to', 'how', 'businesses', 'are', 'adjusting', 'to', 'working', 'remotely']","['check', 'second', 'blog', 'post', 'gone', 'live', 'website', 'relation', 'business', 'adjusting', 'working', 'remotely']"
3,3,49214,1683007910.0,JaYneZStR,"Electrical Engineering Student and developer 🖥️
Sharing my journey ⏳
New content every single day!",,18,29,779,19/8/2013 11:14,9/6/2020 9:10,0,"new setup who this?
#computerscience #programming #developer #dev #student #electricalengineering #engeneering #vsc #intel #c #workspace #workspaceinspo #workfromhome #workspaceinspiration #ultrawide #setup #house #python #coding https://t.co/UaVvv9Z55h","[{'text': 'computerscience', 'indices': [20, 36]}, {'text': 'programming', 'indices': [37, 49]}, {'text': 'developer', 'indices': [50, 60]}, {'text': 'dev', 'indices': [61, 65]}, {'text': 'student', 'indices': [66, 74]}, {'text': 'electricalengineering', 'indices': [75, 97]}, {'text': 'engeneering', 'indices': [98, 110]}, {'text': 'vsc', 'indices': [111, 115]}, {'text': 'intel', 'indices': [116, 122]}, {'text': 'c', 'indices': [123, 125]}, {'text': 'workspace', 'indices': [126, 136]}, {'text': 'workspaceinspo', 'indices': [137, 152]}, {'text': 'workfromhome', 'indices': [153, 166]}, {'text': 'workspaceinspiration', 'indices': [167, 188]}, {'text': 'ultrawide', 'indices': [189, 199]}, {'text': 'setup', 'indices': [200, 206]}, {'text': 'house', 'indices': [207, 213]}, {'text': 'python', 'indices': [214, 221]}, {'text': 'coding', 'indices': [222, 229]}]",1.27028e+18,"['new', 'setup', 'who', 'this']","['new', 'setup']"
3,6,57852,4096674159.0,Hibob_hr,"#sayhitobob, the #peoplemanagement platform #HRIS that drives remote culture and engagement #hrtech #EmployeeEngagement","New York, London, and Tel Aviv",2247,1961,6415,2/11/2015 10:57,12/6/2020 15:38,1,"Unnecessary use of employee monitoring and surveillance can damage the trust of employees and negatively impact employer brand.
https://t.co/uoZcmUk7zH

#HRIS #hrprofessionals #hrtechnology #wfh #peoplefirst #hradmin","[{'text': 'HRIS', 'indices': [153, 158]}, {'text': 'hrprofessionals', 'indices': [159, 175]}, {'text': 'hrtechnology', 'indices': [176, 189]}, {'text': 'wfh', 'indices': [190, 194]}, {'text': 'peoplefirst', 'indices': [195, 207]}, {'text': 'hradmin', 'indices': [208, 216]}]",1.27147e+18,"['unnecessary', 'use', 'of', 'employee', 'monitoring', 'and', 'surveillance', 'can', 'damage', 'the', 'trust', 'of', 'employees', 'and', 'negatively', 'impact', 'employer', 'brand']","['unnecessary', 'use', 'employee', 'monitoring', 'surveillance', 'damage', 'trust', 'employee', 'negatively', 'impact', 'employer', 'brand']"
1,3,6354,179067634.0,VertexSolutions,Specialist IT recruiters for contract & permanent roles across Europe. We connect great people with great companies. We're hiring! https://t.co/bnf3qWqGvI,London,819,1366,7488,16/8/2010 12:24,26/5/2020 14:45,0,"Working from home? How to stay in touch and stay secure.
https://t.co/7DrHax8ejc
| From Guardian #WFH https://t.co/x5aJ3Csmc8","[{'text': 'WFH', 'indices': [97, 101]}]",1.26529e+18,"['working', 'from', 'home', 'how', 'to', 'stay', 'in', 'touch', 'and', 'stay', 'secure', 'from', 'guardian']","['working', 'home', 'stay', 'touch', 'stay', 'secure', 'guardian']"
2,3,28697,1.24975e+18,AgencyAnointed,Connecting moms and dads who want to work at home to Fortune Five hundred companies work at home!,,0,0,45,13/4/2020 17:19,2/6/2020 17:45,0,"If you have never worked with a staffing firm before, here are five things that are important to know to have a successful experience:
https://t.co/fwc1N4zDfc
.
. 
💻https://t.co/fucGzv8QgC
📞918-631-7246
📧info@anointed-staffing.com
.
#WorkFromHome #AnointedStaffing https://t.co/JHGhiDpeGt","[{'text': 'WorkFromHome', 'indices': [233, 246]}, {'text': 'AnointedStaffing', 'indices': [247, 264]}]",1.26787e+18,"['if', 'you', 'have', 'never', 'worked', 'with', 'a', 'staffing', 'firm', 'before', 'here', 'are', 'five', 'things', 'that', 'are', 'important', 'to', 'know', 'to', 'have', 'a', 'successful', 'experience']","['never', 'worked', 'staffing', 'firm', 'five', 'thing', 'important', 'know', 'successful', 'experience']"
1,3,8172,2200693766.0,JhavtechStudios,"At JhavTech Studios, we craft Unique Digital Experiences for your business.",Melbourne,3534,1840,180,18/11/2013 5:13,26/5/2020 4:00,0,"In these times, you’ll need an app for comms and collaboration that’s specifically designed to allow teams to chat and collaborate on various tasks and projects while working from their respective homes.
#workfromhome #covid19 #digitaltools #digitaltransformation #jhavtechstudios","[{'text': 'workfromhome', 'indices': [204, 217]}, {'text': 'covid19', 'indices': [218, 226]}, {'text': 'digitaltools', 'indices': [227, 240]}, {'text': 'digitaltransformation', 'indices': [241, 263]}, {'text': 'jhavtechstudios', 'indices': [264, 280]}]",1.26513e+18,"['in', 'these', 'times', 'youll', 'need', 'an', 'app', 'for', 'comms', 'and', 'collaboration', 'thats', 'specifically', 'designed', 'to', 'allow', 'teams', 'to', 'chat', 'and', 'collaborate', 'on', 'various', 'tasks', 'and', 'projects', 'while', 'working', 'from', 'their', 'respective', 'homes']","['time', 'youll', 'need', 'app', 'comms', 'collaboration', 'thats', 'specifically', 'designed', 'allow', 'team', 'chat', 'collaborate', 'various', 'task', 'project', 'working', 'respective', 'home']"
3,5,54342,9005202.0,lizwithey,"Writer, journalist, word nerd, librocubicularist, gardener, mom. Author of The One with the Scraggly Beard (Sept 2020) Pre-order: https://t.co/YAMjY0JUaH",Calgary,1158,3091,12256,20/9/2007 22:29,11/6/2020 17:45,0,"Nothing like doing interviews over the sounds of a wood chipper, lawn mower, and power drill 🤪😂#journalismfromhome #wfh2020 #WFH","[{'text': 'journalismfromhome', 'indices': [95, 114]}, {'text': 'wfh2020', 'indices': [115, 123]}, {'text': 'WFH', 'indices': [124, 128]}]",1.27114e+18,"['nothing', 'like', 'doing', 'interviews', 'over', 'the', 'sounds', 'of', 'a', 'wood', 'chipper', 'lawn', 'mower', 'and', 'power', 'drill']","['nothing', 'like', 'interview', 'sound', 'wood', 'chipper', 'lawn', 'mower', 'power', 'drill']"
4,2,63773,328329853.0,Balaji_SanDiego,"2 decades of Entrepreneurial & Innovation leadership. Founder & CEO @SoftClouds
#Entrepreneur #DigitalTransformation #CX #ThoughtLeadership","San Diego, CA",971,1249,5064,3/7/2011 4:58,15/6/2020 14:26,9,"COVID19 Diaries: The New Normal — Working From Home

https://t.co/z236dlTd7o

#COVID_19 #WFH #WorkfromHome @SoftClouds @fklivestolearn @junjudapi @AlaricAloor @archonsec @fogle_shane @gvalan @afigueiredo @rmogha @reach2ratan @PVynckier @JohnMaynardCPA @NeilCattermull","[{'text': 'COVID_19', 'indices': [78, 87]}, {'text': 'WFH', 'indices': [88, 92]}, {'text': 'WorkfromHome', 'indices': [93, 106]}]",1.27254e+18,"['covid', 'diaries', 'the', 'new', 'normalworking', 'from', 'home']","['covid', 'diary', 'new', 'normalworking', 'home']"
1,7,22802,220171290.0,ScanningPens,Scan. Listen. Understand. Home of the #ReaderPen & #ExamReader. #ScanningSquad,Global,1373,1773,4895,27/11/2010 0:15,30/5/2020 1:04,1,"FREE Webinar | ""Introduction to Scanning Pens"" ✨
Discover more about us, our products, and what we're all about in this webinar on 1st June from 1pm (GMT+10:00). 

Register now &gt; https://t.co/XfEBqhH5Pg #AssistiveTechnology #WorkFromHome #Australia https://t.co/hpOy5RAtUn","[{'text': 'AssistiveTechnology', 'indices': [206, 226]}, {'text': 'WorkFromHome', 'indices': [227, 240]}, {'text': 'Australia', 'indices': [241, 251]}]",1.26654e+18,"['free', 'webinar', 'introduction', 'to', 'scanning', 'pens', 'discover', 'more', 'about', 'us', 'our', 'products', 'and', 'what', 'we', 're', 'all', 'about', 'in', 'this', 'webinar', 'on', 'st', 'june', 'from', 'pm', 'gmt', 'register', 'now', 'gt']","['free', 'webinar', 'introduction', 'scanning', 'pen', 'discover', 'u', 'product', 'webinar', 'st', 'june', 'pm', 'gmt', 'register', 'gt']"
4,2,65052,140375963.0,homely_hippie,"Painting, photography, writing, music- KishoriAmonkar, Kesarbai, Led Zeppelin, The Beatles. 
https://t.co/bprN9vZBhd","Mumbai, India",1098,417,8728,5/5/2010 10:05,15/6/2020 5:13,1,"We’re just toddlers with our expensive toys.  Trying to figure out things. 
#monday morning #WorkFromHome scenes! https://t.co/E4vitQz0M4","[{'text': 'monday', 'indices': [76, 83]}, {'text': 'WorkFromHome', 'indices': [92, 105]}]",1.2724e+18,"['were', 'just', 'toddlers', 'with', 'our', 'expensive', 'toys', 'trying', 'to', 'figure', 'out', 'things', 'morning', 'scenes']","['toddler', 'expensive', 'toy', 'trying', 'figure', 'thing', 'morning', 'scene']"
3,6,57304,73700927.0,EduAlmeidaRJ,,"Miami, FL",63,184,3593,12/9/2009 18:18,12/6/2020 19:00,3,"The #COVID19 outbreak forced organizations globally to work remotely, while #cybersecurity risks increased exponentially as #threat actors prey on fear and disinformation to launch #cyberattacks. #WFH https://t.co/2TBXQGymON","[{'text': 'COVID19', 'indices': [4, 12]}, {'text': 'cybersecurity', 'indices': [76, 90]}, {'text': 'threat', 'indices': [124, 131]}, {'text': 'cyberattacks', 'indices': [181, 194]}, {'text': 'WFH', 'indices': [196, 200]}]",1.27152e+18,"['the', 'outbreak', 'forced', 'organizations', 'globally', 'to', 'work', 'remotely', 'while', 'risks', 'increased', 'exponentially', 'as', 'actors', 'prey', 'on', 'fear', 'and', 'disinformation', 'to', 'launch']","['outbreak', 'forced', 'organization', 'globally', 'work', 'remotely', 'risk', 'increased', 'exponentially', 'actor', 'prey', 'fear', 'disinformation', 'launch']"
1,6,17218,21415480.0,Navisite,A modern managed cloud service provider accelerating IT transformation for growing and established global brands.,"Andover, MA",880,2476,5895,20/2/2009 17:33,29/5/2020 21:28,0,"Happy Friday! Time for a little tech talk… This week, we’re covering companies migrating apps to the #cloud, #Azure #cloud services getting a #security boost, and #workfromhome security concerns. Check out Ann Carpenter’s latest blog for more details: https://t.co/JzwOyLVHnR https://t.co/sQX42Dqd3v","[{'text': 'cloud', 'indices': [101, 107]}, {'text': 'Azure', 'indices': [109, 115]}, {'text': 'cloud', 'indices': [116, 122]}, {'text': 'security', 'indices': [142, 151]}, {'text': 'workfromhome', 'indices': [163, 176]}]",1.26648e+18,"['happy', 'friday', 'time', 'for', 'a', 'little', 'tech', 'talk', 'this', 'week', 'were', 'covering', 'companies', 'migrating', 'apps', 'to', 'the', 'services', 'getting', 'a', 'boost', 'and', 'security', 'concerns', 'check', 'out', 'ann', 'carpenters', 'latest', 'blog', 'for', 'more', 'details']","['happy', 'friday', 'time', 'little', 'tech', 'talk', 'week', 'covering', 'company', 'migrating', 'apps', 'service', 'getting', 'boost', 'security', 'concern', 'check', 'ann', 'carpenter', 'latest', 'blog', 'detail']"
1,5,15266,7.87216e+17,ChalklineTech,Chalkline are a #Microsoft Gold Partner harnessing the power of the Cloud for #SMB. #Cloud #Azure #ManagedService ☁️,"London, England",936,595,544,15/10/2016 8:58,28/5/2020 13:04,0,"Incorrectly tracking billable hours could result in unproductivity and financial losses. Streamline your process with remote-friendly tech &gt;&gt; 

LINK &gt;&gt; https://t.co/4xm5IuHnCm

#WFH #BillableHours #TimeTracking #RemoteWork https://t.co/Zqh51RZSRR","[{'text': 'WFH', 'indices': [189, 193]}, {'text': 'BillableHours', 'indices': [194, 208]}, {'text': 'TimeTracking', 'indices': [209, 222]}, {'text': 'RemoteWork', 'indices': [223, 234]}]",1.26599e+18,"['incorrectly', 'tracking', 'billable', 'hours', 'could', 'result', 'in', 'unproductivity', 'and', 'financial', 'losses', 'streamline', 'your', 'process', 'with', 'remote', 'friendly', 'tech', 'gt', 'gt', 'link', 'gt', 'gt']","['incorrectly', 'tracking', 'billable', 'hour', 'could', 'result', 'unproductivity', 'financial', 'loss', 'streamline', 'process', 'remote', 'friendly', 'tech', 'gt', 'gt', 'link', 'gt', 'gt']"
2,4,31905,38278141.0,Monroe39,Writer and blogger. Blog: Mad As Monroe. Love history especially when it is occurring before my eyes. Find me on FB: Mad As Monroe. God Bless the USA!! #Trump,"Atlanta, GA",6633,6157,16796,6/5/2009 21:14,3/6/2020 17:18,0,Speaks loudly. Looting okay but going to work a crime. Only in @NYGovCuomo and @BilldeBlasio world. #insane #riots2020 #WorkFromHome Perhaps the order should be—Riot from HOME. https://t.co/2025dgLMLI,"[{'text': 'insane', 'indices': [100, 107]}, {'text': 'riots2020', 'indices': [108, 118]}, {'text': 'WorkFromHome', 'indices': [119, 132]}]",1.26823e+18,"['speaks', 'loudly', 'looting', 'okay', 'but', 'going', 'to', 'work', 'a', 'crime', 'only', 'in', 'and', 'world', 'perhaps', 'the', 'order', 'should', 'beriot', 'from', 'home']","['speaks', 'loudly', 'looting', 'okay', 'going', 'work', 'crime', 'world', 'perhaps', 'order', 'beriot', 'home']"
2,4,33614,48640419.0,iMature_in,Digital Citizenship & Internet Maturity,,332,230,705,19/6/2009 7:24,3/6/2020 8:15,0,"Parents! Very important video if you wish to see your child become a great online learner and a great online worker, while being safe from online threats! https://t.co/3mjqB6wcZj  #Post_Corona #WFH #LFH #Digital_Citizenship #Internet_Maturity","[{'text': 'Post_Corona', 'indices': [180, 192]}, {'text': 'WFH', 'indices': [193, 197]}, {'text': 'LFH', 'indices': [198, 202]}, {'text': 'Digital_Citizenship', 'indices': [203, 223]}, {'text': 'Internet_Maturity', 'indices': [224, 242]}]",1.26809e+18,"['parents', 'very', 'important', 'video', 'if', 'you', 'wish', 'to', 'see', 'your', 'child', 'become', 'a', 'great', 'online', 'learner', 'and', 'a', 'great', 'online', 'worker', 'while', 'being', 'safe', 'from', 'online', 'threats']","['parent', 'important', 'video', 'wish', 'see', 'child', 'become', 'great', 'online', 'learner', 'great', 'online', 'worker', 'safe', 'online', 'threat']"
2,6,39644,424075225.0,CITICTelecomCPC,"Your trusted Global Local ICT solutions partner with Global Knowledge, Regional Coverage, Local Services.",,50,252,520,29/11/2011 8:57,5/6/2020 10:37,1,"How did our expert team provide timely support to One of our customers, CITIC Environment Investment Group, and empower them to maintain #BusinessContinuity under the special circumstances? 
Read the article &amp; learn more: https://t.co/DXG1M0JS1q
#CPC_Blog #Pandemic #Workfromhome https://t.co/7EXgzuI36W","[{'text': 'BusinessContinuity', 'indices': [137, 156]}, {'text': 'CPC_Blog', 'indices': [250, 259]}, {'text': 'Pandemic', 'indices': [260, 269]}, {'text': 'Workfromhome', 'indices': [270, 283]}]",1.26885e+18,"['how', 'did', 'our', 'expert', 'team', 'provide', 'timely', 'support', 'to', 'one', 'of', 'our', 'customers', 'citic', 'environment', 'investment', 'group', 'and', 'empower', 'them', 'to', 'maintain', 'under', 'the', 'special', 'circumstances', 'read', 'the', 'article', 'amp', 'learn', 'more']","['expert', 'team', 'provide', 'timely', 'support', 'one', 'customer', 'citic', 'environment', 'investment', 'group', 'empower', 'maintain', 'special', 'circumstance', 'read', 'article', 'amp', 'learn']"
1,7,21135,424823611.0,GlobalBizTools,#SMMarketing & other #businesstools for #entrepreneurs everywhere. #affiliate #smmarketing #socialmediamarketing  #influencer #Startups #entrepreneur,Worldwide,533,931,851,30/11/2011 6:42,30/5/2020 20:41,1,"This is a job that anyone, anywhere can do. Check it out here 
https://t.co/GQDSg5eUZK. #WorkFromHome #JobSearch #job","[{'text': 'WorkFromHome', 'indices': [88, 101]}, {'text': 'JobSearch', 'indices': [102, 112]}, {'text': 'job', 'indices': [113, 117]}]",1.26683e+18,"['this', 'is', 'a', 'job', 'that', 'anyone', 'anywhere', 'can', 'do', 'check', 'it', 'out', 'here']","['job', 'anyone', 'anywhere', 'check']"
4,2,65162,3232246806.0,TradebullsLtd,Tradebulls is a Fastest Growing #Broking House | 2Lakh+ Clients | 2000+ Business Partners | 1000+ Employees #Equitymarket #Derivatives #mutualfunds #sharemarket,"Mumbai, India",0,685,1109,1/6/2015 6:34,15/6/2020 3:03,0,"#TradebullsMarketScanner - Daily market updates from Tradebulls Research Desk

#Tradebullsltd #workfromhome #stayhomestaysafe #socialdistancing #PVR #PNBHSG #CEATLTD #MASFIN #GNFC #VOLTAS #HDFCLIFE #HDFCAMC #APOLLOHOSPT #HEROMOTOCO #INDIGO @Sacchitananad @bhavik1311 @vallabh86 https://t.co/pTLWojhplL","[{'text': 'TradebullsMarketScanner', 'indices': [0, 24]}, {'text': 'Tradebullsltd', 'indices': [79, 93]}, {'text': 'workfromhome', 'indices': [94, 107]}, {'text': 'stayhomestaysafe', 'indices': [108, 125]}, {'text': 'socialdistancing', 'indices': [126, 143]}, {'text': 'PVR', 'indices': [144, 148]}, {'text': 'PNBHSG', 'indices': [149, 156]}, {'text': 'CEATLTD', 'indices': [157, 165]}, {'text': 'MASFIN', 'indices': [166, 173]}, {'text': 'GNFC', 'indices': [174, 179]}, {'text': 'VOLTAS', 'indices': [180, 187]}, {'text': 'HDFCLIFE', 'indices': [188, 197]}, {'text': 'HDFCAMC', 'indices': [198, 206]}, {'text': 'APOLLOHOSPT', 'indices': [207, 219]}, {'text': 'HEROMOTOCO', 'indices': [220, 231]}, {'text': 'INDIGO', 'indices': [232, 239]}]",1.27236e+18,"['daily', 'market', 'updates', 'from', 'tradebulls', 'research', 'desk']","['daily', 'market', 'update', 'tradebulls', 'research', 'desk']"
4,4,69073,2247904507.0,Drawntothe80s,The greatest hits of the 1980's drawn by my five-year-old. Lori Ferraro - Actor. Writer. Huff Post Blogger. '80s enthusiast.,,2525,1329,707,15/12/2013 23:41,17/6/2020 17:58,0,Working from home today as @OfficialJLD as Margo Chester from Christmas Vacation. #JuliaLouisDreyfus #ChristmasVacation #MargoChester #WorkFromHome #andwhyisthecarpetallwettodd #idontknowmargo #afteryoushowerofcourse #1980s #80s #80smovies #Christmasmovies #ilovethe80s https://t.co/s54b5QarIp,"[{'text': 'JuliaLouisDreyfus', 'indices': [82, 100]}, {'text': 'ChristmasVacation', 'indices': [101, 119]}, {'text': 'MargoChester', 'indices': [120, 133]}, {'text': 'WorkFromHome', 'indices': [134, 147]}, {'text': 'andwhyisthecarpetallwettodd', 'indices': [148, 176]}, {'text': 'idontknowmargo', 'indices': [177, 192]}, {'text': 'afteryoushowerofcourse', 'indices': [193, 216]}, {'text': '1980s', 'indices': [217, 223]}, {'text': '80s', 'indices': [224, 228]}, {'text': '80smovies', 'indices': [229, 239]}, {'text': 'Christmasmovies', 'indices': [240, 256]}, {'text': 'ilovethe80s', 'indices': [257, 269]}]",1.27331e+18,"['working', 'from', 'home', 'today', 'as', 'as', 'margo', 'chester', 'from', 'christmas', 'vacation']","['working', 'home', 'today', 'margo', 'chester', 'christmas', 'vacation']"
4,3,67643,15709952.0,Payoneer,"Payoneer, the digital payment platform empowering businesses around the world to grow globally. For support, head over to @Payoneer_Help",,1043,41968,21668,3/8/2008 12:18,16/6/2020 9:00,1,"Do you manage a team of remote workers? @fiverr can tell you how to keep them happy, valued and connected. https://t.co/2436ICOJwO #remotework #wfh #teamwork","[{'text': 'remotework', 'indices': [131, 142]}, {'text': 'wfh', 'indices': [143, 147]}, {'text': 'teamwork', 'indices': [148, 157]}]",1.27282e+18,"['do', 'you', 'manage', 'a', 'team', 'of', 'remote', 'workers', 'can', 'tell', 'you', 'how', 'to', 'keep', 'them', 'happy', 'valued', 'and', 'connected']","['manage', 'team', 'remote', 'worker', 'tell', 'keep', 'happy', 'valued', 'connected']"
